"date","price","energy_sun","energy_general","location_in","location_out","SMP","type","생활물가지수","식품","식품_이외","전월세","전월세포함_생활물가지수","생활물가지수_up","식품_up","식품_이외_up","전월세_up","전월세포함_생활물가지수_up","Dubai","Brent","WTI","구름많음","구름조금","눈","맑음","비","흐림","min_Temperature_sum","max_Temperature_sum","Precipitation_sum","snow_sum","date_end","before_count","agenda1"
20161214,137161,1,1,0,1,103.91,"energy_total_location_out",101.57,104.33,100.18,103.55,102.02,-0.00118145121591025,0.00325889006038535,-0.00349371131962462,0.00231772090777397,-0.000392079984316862,386.26,395.13,374.17,0,1,0,2,3,1,-23.6,35.3,6.1,0,1,68626,0
20161214,169419,1,1,1,0,86.76,"energy_total_location_in",101.57,104.33,100.18,103.55,102.02,-0.00118145121591025,0.00325889006038535,-0.00349371131962462,0.00231772090777397,-0.000392079984316862,386.26,395.13,374.17,0,1,0,2,3,1,-23.6,35.3,6.1,0,1,3091,0
20161221,162080,1,1,0,1,103.91,"energy_total_location_out",101.57,104.33,100.18,103.55,102.02,-0.00118145121591025,0.00325889006038535,-0.00349371131962462,0.00231772090777397,-0.000392079984316862,396.13,408.04,393.28,1,0,0,3,2,1,-4.6,52.8,29.1,0,1,94883,0
20161221,174107,1,1,1,0,86.76,"energy_total_location_in",101.57,104.33,100.18,103.55,102.02,-0.00118145121591025,0.00325889006038535,-0.00349371131962462,0.00231772090777397,-0.000392079984316862,396.13,408.04,393.28,1,0,0,3,2,1,-4.6,52.8,29.1,0,1,8270,0
20161228,149336,1,1,0,1,103.91,"energy_total_location_out",101.57,104.33,100.18,103.55,102.02,-0.00118145121591025,0.00325889006038535,-0.00349371131962462,0.00231772090777397,-0.000392079984316862,407.34,426.21,409.84,0,2,1,1,2,1,-25.1,28.3,24.1,0.5,1,69892,0
20161228,171637,1,1,1,0,86.76,"energy_total_location_in",101.57,104.33,100.18,103.55,102.02,-0.00118145121591025,0.00325889006038535,-0.00349371131962462,0.00231772090777397,-0.000392079984316862,407.34,426.21,409.84,0,2,1,1,2,1,-25.1,28.3,24.1,0.5,1,483,0
20170104,145462,1,1,0,1,106.06,"energy_total_location_out",102.68,105.86,101.08,103.65,102.9,0.0108102843786523,0.0144530511996977,0.00890383854372766,0.000964785335262986,0.00855199222546171,409.61,428.35,404.07,2,2,1,1,1,0,-21,38.3,0.6,1,0,39939,0
20170104,168096,1,1,1,0,86.1,"energy_total_location_in",102.68,105.86,101.08,103.65,102.9,0.0108102843786523,0.0144530511996977,0.00890383854372766,0.000964785335262986,0.00855199222546171,409.61,428.35,404.07,2,2,1,1,1,0,-21,38.3,0.6,1,0,959,0
20170111,135058,1,1,1,0,86.1,"energy_total_location_in",102.68,105.86,101.08,103.65,102.9,0.0108102843786523,0.0144530511996977,0.00890383854372766,0.000964785335262986,0.00855199222546171,393.72,415.44,393.95,0,3,0,2,0,2,-13.5,47,0,0,0,19704,0
20170118,124271,1,1,0,1,106.06,"energy_total_location_out",102.68,105.86,101.08,103.65,102.9,0.0108102843786523,0.0144530511996977,0.00890383854372766,0.000964785335262986,0.00855199222546171,399.91,400.5,379.41,0,2,2,3,0,0,-55.7,3.5,0.6,1.6,0,1153,0
20170118,141328,1,1,1,0,86.1,"energy_total_location_in",102.68,105.86,101.08,103.65,102.9,0.0108102843786523,0.0144530511996977,0.00890383854372766,0.000964785335262986,0.00855199222546171,399.91,400.5,379.41,0,2,2,3,0,0,-55.7,3.5,0.6,1.6,0,192,0
20170125,135899,1,1,0,1,106.06,"energy_total_location_out",102.68,105.86,101.08,103.65,102.9,0.0108102843786523,0.0144530511996977,0.00890383854372766,0.000964785335262986,0.00855199222546171,391.34,403.12,386.07,1,0,2,4,0,0,-68,-5.4,6.1,9.8,0,13464,0
20170125,161576,1,1,1,0,86.1,"energy_total_location_in",102.68,105.86,101.08,103.65,102.9,0.0108102843786523,0.0144530511996977,0.00890383854372766,0.000964785335262986,0.00855199222546171,391.34,403.12,386.07,1,0,2,4,0,0,-68,-5.4,6.1,9.8,0,1366,0
20170203,159345,1,1,1,0,90.76,"energy_total_location_in",103.13,106.47,101.44,103.91,103.3,0.00436342480364577,0.00572931342162111,0.00354889589905362,0.0025021653353863,0.00387221684414319,400.81,410.64,389.1,1,1,2,3,2,0,-59.5,23.3,7.9,2.2,0,86898,0
20170208,128246,1,1,0,1,121.17,"energy_total_location_out",103.13,106.47,101.44,103.91,103.3,0.00436342480364577,0.00572931342162111,0.00354889589905362,0.0025021653353863,0.00387221684414319,383.25,395.96,375.99,2,1,0,1,1,0,-19.3,11.7,0.5,0,0,17924,0
20170208,153710,1,1,1,0,90.76,"energy_total_location_in",103.13,106.47,101.44,103.91,103.3,0.00436342480364577,0.00572931342162111,0.00354889589905362,0.0025021653353863,0.00387221684414319,383.25,395.96,375.99,2,1,0,1,1,0,-19.3,11.7,0.5,0,0,22197,0
20170215,125060,1,1,0,1,121.17,"energy_total_location_out",103.13,106.47,101.44,103.91,103.3,0.00436342480364577,0.00572931342162111,0.00354889589905362,0.0025021653353863,0.00387221684414319,388.73,401.33,382.33,0,1,0,6,0,0,-46.3,21,0,0,0,28853,0
20170215,145494,1,1,1,0,90.76,"energy_total_location_in",103.13,106.47,101.44,103.91,103.3,0.00436342480364577,0.00572931342162111,0.00354889589905362,0.0025021653353863,0.00387221684414319,388.73,401.33,382.33,0,1,0,6,0,0,-46.3,21,0,0,0,1968,0
20170222,106446,1,1,1,0,90.76,"energy_total_location_in",103.13,106.47,101.44,103.91,103.3,0.00436342480364577,0.00572931342162111,0.00354889589905362,0.0025021653353863,0.00387221684414319,394.42,402.79,386.56,1,1,0,1,4,0,-31.2,43.1,10.6,0,0,51638,0
20170308,93200,1,1,0,1,129.71,"energy_total_location_out",103.34,106.84,101.57,104.1,103.51,0.00203212695955107,0.0034631224260577,0.00127990548390268,0.00182516810758884,0.00202878948893834,391.15,384.56,364.07,0,1,0,10,3,0,-30.4,111.4,6,0,0,121,0
20170308,126851,1,1,1,0,91.67,"energy_total_location_in",103.34,106.84,101.57,104.1,103.51,0.00203212695955107,0.0034631224260577,0.00127990548390268,0.00182516810758884,0.00202878948893834,391.15,384.56,364.07,0,1,0,10,3,0,-30.4,111.4,6,0,0,80,0
20170315,108546,1,1,0,1,129.71,"energy_total_location_out",103.34,106.84,101.57,104.1,103.51,0.00203212695955107,0.0034631224260577,0.00127990548390268,0.00182516810758884,0.00202878948893834,360.89,373.88,352.59,0,2,0,4,0,1,3.2,90,0,0,0,26820,1
20170315,137640,1,1,1,0,91.67,"energy_total_location_in",103.34,106.84,101.57,104.1,103.51,0.00203212695955107,0.0034631224260577,0.00127990548390268,0.00182516810758884,0.00202878948893834,360.89,373.88,352.59,0,2,0,4,0,1,3.2,90,0,0,0,158,1
20170328,107197,1,1,0,1,129.71,"energy_total_location_out",103.34,106.84,101.57,104.1,103.51,0.00203212695955107,0.0034631224260577,0.00127990548390268,0.00182516810758884,0.00202878948893834,345.01,359.73,338.98,4,4,0,3,1,1,49.2,184.3,0.4,0,0,42012,1
20170328,118874,1,1,1,0,91.67,"energy_total_location_in",103.34,106.84,101.57,104.1,103.51,0.00203212695955107,0.0034631224260577,0.00127990548390268,0.00182516810758884,0.00202878948893834,345.01,359.73,338.98,4,4,0,3,1,1,49.2,184.3,0.4,0,0,863,1
20170330,106944,1,1,0,1,129.71,"energy_total_location_out",103.34,106.84,101.57,104.1,103.51,0.00203212695955107,0.0034631224260577,0.00127990548390268,0.00182516810758884,0.00202878948893834,355.32,371.09,352.8,0,2,0,0,0,0,8.8,31.5,0,0,0,12539,0
20170330,119516,1,1,1,0,91.67,"energy_total_location_in",103.34,106.84,101.57,104.1,103.51,0.00203212695955107,0.0034631224260577,0.00127990548390268,0.00182516810758884,0.00202878948893834,355.32,371.09,352.8,0,2,0,0,0,0,8.8,31.5,0,0,0,844,0
20170404,110859,1,1,0,1,121.12,"energy_total_location_out",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,357.99,379.5,357.5,0,1,0,2,2,0,23.8,84.3,2.5,0,0,10669,0
20170404,122463,1,1,1,0,74.88,"energy_total_location_in",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,357.99,379.5,357.5,0,1,0,2,2,0,23.8,84.3,2.5,0,0,863,0
20170406,113800,1,1,0,1,121.12,"energy_total_location_out",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,372.15,388.06,365.51,0,0,0,0,2,0,20.2,26.6,40.5,0,0,12539,0
20170406,124245,1,1,1,0,74.88,"energy_total_location_in",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,372.15,388.06,365.51,0,0,0,0,2,0,20.2,26.6,40.5,0,0,17,0
20170411,111191,1,1,0,1,121.12,"energy_total_location_out",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,390.12,403.76,383.44,1,2,0,0,2,0,49.8,107.4,1,0,0,12436,0
20170411,124888,1,1,1,0,74.88,"energy_total_location_in",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,390.12,403.76,383.44,1,2,0,0,2,0,49.8,107.4,1,0,0,69,0
20170413,113770,1,1,0,1,121.12,"energy_total_location_out",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,390.12,402.58,383.06,0,1,0,1,0,0,15.1,36,0,0,0,12213,0
20170413,123513,1,1,1,0,74.88,"energy_total_location_in",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,390.12,402.58,383.06,0,1,0,1,0,0,15.1,36,0,0,0,986,0
20170418,110646,1,1,0,1,121.12,"energy_total_location_out",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,379.72,392.38,374.65,0,1,0,0,3,1,54.5,101.8,19,0,0,13035,0
20170418,124176,1,1,1,0,74.88,"energy_total_location_in",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,379.72,392.38,374.65,0,1,0,0,3,1,54.5,101.8,19,0,0,409,0
20170420,112034,1,1,0,1,121.12,"energy_total_location_out",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,368.93,379.89,360.39,0,0,0,1,1,0,16.9,36.6,0.1,0,0,18099,0
20170420,127628,1,1,1,0,74.88,"energy_total_location_in",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,368.93,379.89,360.39,0,0,0,1,1,0,16.9,36.6,0.1,0,0,1079,0
20170425,114895,1,1,0,1,121.12,"energy_total_location_out",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,356.84,370.86,352.78,0,2,0,2,0,1,46.2,105.2,0,0,0,21180,0
20170425,128072,1,1,1,0,74.88,"energy_total_location_in",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,356.84,370.86,352.78,0,2,0,2,0,1,46.2,105.2,0,0,0,1543,0
20170427,116800,1,1,0,1,121.12,"energy_total_location_out",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,353.98,364.03,346.55,0,0,0,2,0,0,18.4,40,0,0,0,14911,0
20170427,125998,1,1,1,0,74.88,"energy_total_location_in",103.02,106.13,101.46,104.29,103.31,-0.00310619297223847,-0.00668990860265719,-0.00108417110191208,0.00182184293796157,-0.00193592101442264,353.98,364.03,346.55,0,0,0,2,0,0,18.4,40,0,0,0,36,0
20170502,120907,1,1,0,1,117.9180645,"energy_total_location_out",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,0,359.73,339.76,0,2,0,3,0,0,60.2,129.3,0,0,0,8113,0
20170502,128288,1,1,1,0,78.34935484,"energy_total_location_in",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,0,359.73,339.76,0,2,0,3,0,0,60.2,129.3,0,0,0,2860,0
20170504,117782,1,1,0,1,117.9180645,"energy_total_location_out",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,0,344.08,323.73,1,0,0,1,0,0,29.3,57.7,0,0,0,11451,0
20170504,129858,1,1,1,0,78.34935484,"energy_total_location_in",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,0,344.08,323.73,1,0,0,1,0,0,29.3,57.7,0,0,0,333,0
20170511,117285,1,1,0,1,117.9180645,"energy_total_location_out",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,354.22,362.29,341.31,1,1,0,2,2,1,90.1,160.8,5,0,0,13040,0
20170511,129882,1,1,1,0,78.34935484,"energy_total_location_in",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,354.22,362.29,341.31,1,1,0,2,2,1,90.1,160.8,5,0,0,740,0
20170516,119246,1,1,0,1,117.9180645,"energy_total_location_out",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,361.65,365.61,344.44,1,1,0,1,1,1,65.8,106.8,6,0,0,36987,0
20170516,132472,1,1,1,0,78.34935484,"energy_total_location_in",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,361.65,365.61,344.44,1,1,0,1,1,1,65.8,106.8,6,0,0,206,0
20170518,117000,1,1,0,1,117.9180645,"energy_total_location_out",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,358.76,369.39,347.16,0,0,0,2,0,0,26.2,52.8,0,0,0,43153,0
20170518,132387,1,1,1,0,78.34935484,"energy_total_location_in",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,358.76,369.39,347.16,0,0,0,2,0,0,26.2,52.8,0,0,0,80,0
20170523,119032,1,1,0,1,117.9180645,"energy_total_location_out",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,367.55,380.48,361.65,0,3,0,1,1,0,79.6,135.2,5,0,0,9305,0
20170523,132330,1,1,1,0,78.34935484,"energy_total_location_in",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,367.55,380.48,361.65,0,3,0,1,1,0,79.6,135.2,5,0,0,94,0
20170525,119633,1,1,0,1,117.9180645,"energy_total_location_out",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,374.01,364.65,346.51,0,0,0,1,1,0,31.3,52.2,0.1,0,0,43385,0
20170525,132100,1,1,1,0,78.34935484,"energy_total_location_in",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,374.01,364.65,346.51,0,0,0,1,1,0,31.3,52.2,0.1,0,0,99,0
20170530,120700,1,1,0,1,117.9180645,"energy_total_location_out",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,355.64,365.23,349.87,1,1,0,3,0,0,77.2,137.1,0,0,0,42430,0
20170530,130445,1,1,1,0,78.34935484,"energy_total_location_in",103.04,106.19,101.44,104.55,103.38,0.000194099378882087,0.000565024955268879,-0.000197160883280718,0.00248684839789566,0.000677113561617268,355.64,365.23,349.87,1,1,0,3,0,0,77.2,137.1,0,0,0,11,0
20170601,115605,1,1,0,1,123.558,"energy_total_location_out",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,353.93,357.24,341.23,0,2,0,0,0,0,37.7,56.6,0,0,0,11530,0
20170601,130037,1,1,1,0,82.15733333,"energy_total_location_in",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,353.93,357.24,341.23,0,2,0,0,0,0,37.7,56.6,0,0,0,473,0
20170608,120791,1,1,0,1,123.558,"energy_total_location_out",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,332.18,337.76,322.09,0,3,0,2,2,0,107.8,179.5,28,0,0,14899,0
20170608,132362,1,1,1,0,82.15733333,"energy_total_location_in",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,332.18,337.76,322.09,0,3,0,2,2,0,107.8,179.5,28,0,0,2578,0
20170613,115300,1,1,0,1,123.558,"energy_total_location_out",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,335,345.05,329.05,1,1,0,1,2,0,84.7,136.7,4.6,0,0,135260,0
20170613,126757,1,1,1,0,82.15733333,"energy_total_location_in",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,335,345.05,329.05,1,1,0,1,2,0,84.7,136.7,4.6,0,0,114,0
20170615,115289,1,1,0,1,123.558,"energy_total_location_out",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,321.21,332.19,314.77,0,0,0,2,0,0,35.8,56.4,0,0,0,2231,0
20170615,128969,1,1,1,0,82.15733333,"energy_total_location_in",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,321.21,332.19,314.77,0,0,0,2,0,0,35.8,56.4,0,0,0,268,0
20170620,118866,1,1,0,1,123.558,"energy_total_location_out",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,324.65,327.49,307.64,2,0,0,3,0,0,98.7,157.3,0,0,0,16198,0
20170620,129341,1,1,1,0,82.15733333,"energy_total_location_in",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,324.65,327.49,307.64,2,0,0,3,0,0,98.7,157.3,0,0,0,48,0
20170622,112800,1,1,0,1,123.558,"energy_total_location_out",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,312.52,324.87,307.06,0,2,0,0,0,0,42.9,62,0,0,0,73082,0
20170622,124159,1,1,1,0,82.15733333,"energy_total_location_in",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,312.52,324.87,307.06,0,2,0,0,0,0,42.9,62,0,0,0,61,0
20170627,124708,1,1,1,0,82.15733333,"energy_total_location_in",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,321.52,333.09,315.88,1,1,0,0,3,0,104.7,150.7,34,0,0,3289,0
20170627,128127,1,1,1,0,82.15733333,"energy_total_location_in",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,321.52,333.09,315.88,1,1,0,0,3,0,104.7,150.7,34,0,0,5327,0
20170629,115020,1,1,0,1,123.558,"energy_total_location_out",103.07,106.39,101.39,104.71,103.44,0.000291064325215746,0.00187987592818877,-0.000493145280599637,0.001528029796581,0.000580046403712319,332.92,340.53,322.65,1,1,0,0,0,0,44.4,62,0,0,0,47820,0
20170704,124933,1,1,1,0,76.04806452,"energy_total_location_in",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,348.79,357.29,0,0,1,0,0,4,0,112.2,147.4,160.5,0,0,163,0
20170706,112048,1,1,0,1,123.6919355,"energy_total_location_out",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,340.27,347.78,329.06,0,1,0,0,1,0,47.2,67.2,34,0,0,7697,0
