"date","price","energy_sun","energy_general","location_in","location_out","SMP","type","생활물가지수","식품","식품_이외","전월세","전월세포함_생활물가지수","생활물가지수_up","식품_up","식품_이외_up","전월세_up","전월세포함_생활물가지수_up","Dubai","Brent","WTI","구름많음","구름조금","눈","맑음","비","흐림","min_Temperature_sum","max_Temperature_sum","Precipitation_sum","snow_sum","date_end","before_count","agenda1"
20170706,124849,1,1,1,0,76.04806452,"energy_total_location_in",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,340.27,347.78,329.06,0,1,0,0,1,0,47.2,67.2,34,0,0,192,0
20170711,116121,1,1,0,1,123.6919355,"energy_total_location_out",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,327.42,343.7,325.76,0,0,0,0,5,0,117.6,142.6,199,0,0,11925,0
20170711,128048,1,1,1,0,76.04806452,"energy_total_location_in",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,327.42,343.7,325.76,0,0,0,0,5,0,117.6,142.6,199,0,0,369,0
20170713,116458,1,1,0,1,123.6919355,"energy_total_location_out",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,332.18,348.9,332.04,1,1,0,0,0,0,48,63.2,0,0,0,19054,0
20170713,129215,1,1,1,0,76.04806452,"energy_total_location_in",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,332.18,348.9,332.04,1,1,0,0,0,0,48,63.2,0,0,0,467,0
20170718,106500,1,1,0,1,123.6919355,"energy_total_location_out",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,334.94,346.58,329.26,1,0,0,0,4,0,120.8,148.8,75,0,0,42021,0
20170718,125542,1,1,1,0,76.04806452,"energy_total_location_in",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,334.94,346.58,329.26,1,0,0,0,4,0,120.8,148.8,75,0,0,92,0
20170720,114767,1,1,0,1,123.6919355,"energy_total_location_out",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,341.01,347.86,330.15,1,0,0,1,0,0,50.5,69,0,0,0,8708,0
20170720,128996,1,1,1,0,76.04806452,"energy_total_location_in",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,341.01,347.86,330.15,1,0,0,1,0,0,50.5,69,0,0,0,3202,0
20170725,112035,1,1,0,1,123.6919355,"energy_total_location_out",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,332.05,352.41,336.19,0,1,0,0,3,1,131.1,155.7,137,0,0,38229,0
20170725,125346,1,1,1,0,76.04806452,"energy_total_location_in",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,332.05,352.41,336.19,0,1,0,0,3,1,131.1,155.7,137,0,0,1561,0
20170727,115080,1,1,0,1,123.6919355,"energy_total_location_out",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,347.75,362.83,345.56,0,1,0,0,1,0,49.1,62.5,3.5,0,0,11169,0
20170727,126235,1,1,1,0,76.04806452,"energy_total_location_in",103.35,107.5,101.25,104.84,103.69,0.00270924044508951,0.0103255813953488,-0.00138271604938272,0.00123998473864946,0.00241103288648857,347.75,362.83,345.56,0,1,0,0,1,0,49.1,62.5,3.5,0,0,273,0
20170801,114775,1,1,0,1,120.5883871,"energy_total_location_out",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,361.44,365.39,346.9,1,0,0,0,3,1,123.4,149.7,14,0,0,23735,0
20170801,127337,1,1,1,0,75.7583871,"energy_total_location_in",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,361.44,365.39,346.9,1,0,0,0,3,1,123.4,149.7,14,0,0,112,0
20170803,115600,1,1,0,1,120.5883871,"energy_total_location_out",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,359.1,367.44,346.39,1,1,0,0,0,0,53.8,66.9,0,0,0,25203,0
20170803,127425,1,1,1,0,75.7583871,"energy_total_location_in",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,359.1,367.44,346.39,1,1,0,0,0,0,53.8,66.9,0,0,0,27,0
20170808,114663,1,1,0,1,120.5883871,"energy_total_location_out",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,363.32,369.7,348.64,1,2,0,0,1,1,133.6,169.5,5,0,0,30908,0
20170808,126957,1,1,1,0,75.7583871,"energy_total_location_in",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,363.32,369.7,348.64,1,2,0,0,1,1,133.6,169.5,5,0,0,1433,0
20170810,116570,1,1,0,1,120.5883871,"energy_total_location_out",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,368.42,370.42,346.79,0,0,0,0,2,0,48.5,58.3,8,0,0,20145,0
20170810,127779,1,1,1,0,75.7583871,"energy_total_location_in",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,368.42,370.42,346.79,0,0,0,0,2,0,48.5,58.3,8,0,0,87,0
20170817,116400,1,1,0,1,120.5883871,"energy_total_location_out",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,348.72,365.78,337.54,1,0,0,0,5,1,156.9,199,98,0,0,26780,0
20170817,126781,1,1,1,0,75.7583871,"energy_total_location_in",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,348.72,365.78,337.54,1,0,0,0,5,1,156.9,199,98,0,0,32,0
20170822,115516,1,1,0,1,120.5883871,"energy_total_location_out",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,357.77,371.38,341.09,0,1,0,0,2,2,116.1,145.8,129.5,0,0,31877,0
20170822,127497,1,1,1,0,75.7583871,"energy_total_location_in",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,357.77,371.38,341.09,0,1,0,0,2,2,116.1,145.8,129.5,0,0,322,0
20170824,115446,1,1,0,1,120.5883871,"energy_total_location_out",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,359.57,370.17,337.38,0,0,0,0,2,0,48.5,58.3,45.5,0,0,35678,0
20170824,126890,1,1,1,0,75.7583871,"energy_total_location_in",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,359.57,370.17,337.38,0,0,0,0,2,0,48.5,58.3,45.5,0,0,226,0
20170829,112989,1,1,0,1,120.5883871,"energy_total_location_out",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,353.06,366.45,327.27,2,0,0,1,1,1,95.5,137,9,0,0,16372,0
20170829,126391,1,1,1,0,75.7583871,"energy_total_location_in",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,353.06,366.45,327.27,2,0,0,1,1,1,95.5,137,9,0,0,93,0
20170831,113920,1,1,0,1,120.5883871,"energy_total_location_out",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,347.89,369.92,333.55,1,0,0,1,0,0,32.7,51.5,0,0,0,17186,0
20170831,127021,1,1,1,0,75.7583871,"energy_total_location_in",104.23,109.72,101.46,104.96,104.4,0.00844286673702398,0.0202333211811885,0.00206978119455937,0.00114329268292674,0.00680076628352498,347.89,369.92,333.55,1,0,0,1,0,0,32.7,51.5,0,0,0,117,0
20170905,114003,1,1,0,1,111.7263333,"energy_total_location_out",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,363.11,379.9,346.31,1,2,0,1,0,1,94.8,142.3,0,0,0,30426,0
20170905,127579,1,1,1,0,72.55833333,"energy_total_location_in",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,363.11,379.9,346.31,1,2,0,1,0,1,94.8,142.3,0,0,0,562,0
20170907,116788,1,1,0,1,111.7263333,"energy_total_location_out",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,377.86,388.56,350.05,1,0,0,0,1,0,36.3,51.5,2,0,0,59186,0
20170907,127179,1,1,1,0,72.55833333,"energy_total_location_in",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,377.86,388.56,350.05,1,0,0,0,1,0,36.3,51.5,2,0,0,681,0
20170912,113593,1,1,0,1,111.7263333,"energy_total_location_out",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,370.64,385.56,342.64,0,2,0,1,2,0,95.8,136.7,24.5,0,0,35189,0
20170912,126140,1,1,1,0,72.55833333,"energy_total_location_in",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,370.64,385.56,342.64,0,2,0,1,2,0,95.8,136.7,24.5,0,0,147,0
20170914,114565,1,1,0,1,111.7263333,"energy_total_location_out",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,379.91,393.38,353.81,0,0,0,2,0,0,30.7,57,0,0,0,12243,0
20170914,127421,1,1,1,0,72.55833333,"energy_total_location_in",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,379.91,393.38,353.81,0,0,0,2,0,0,30.7,57,0,0,0,3011,0
20170919,114670,1,1,0,1,111.7263333,"energy_total_location_out",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,383.59,391.18,351.03,0,3,0,1,1,0,90,138.1,8,0,0,46349,0
20170919,127675,1,1,1,0,72.55833333,"energy_total_location_in",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,383.59,391.18,351.03,0,3,0,1,1,0,90,138.1,8,0,0,151,0
20170921,115857,1,1,0,1,111.7263333,"energy_total_location_out",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,388.12,400.76,359,0,0,0,2,0,0,28.3,51.9,0,0,0,43603,0
20170921,127652,1,1,1,0,72.55833333,"energy_total_location_in",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,388.12,400.76,359,0,0,0,2,0,0,28.3,51.9,0,0,0,448,0
20170926,112322,1,1,0,1,111.7263333,"energy_total_location_out",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,399.34,415.62,368.97,2,2,0,1,0,0,88.6,143.5,0,0,0,55558,0
20170926,127598,1,1,1,0,72.55833333,"energy_total_location_in",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,399.34,415.62,368.97,2,2,0,1,0,0,88.6,143.5,0,0,0,670,0
20170928,117332,1,1,0,1,111.7263333,"energy_total_location_out",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,398.11,411.44,369.51,0,0,0,1,1,0,34.1,52.6,0.5,0,0,32933,0
20170928,127372,1,1,1,0,72.55833333,"energy_total_location_in",104.33,109.71,101.61,105.02,104.49,0.000958497076583862,-9.11493938565775e-05,0.00147623265426637,0.000571319748619332,0.000861326442721688,398.11,411.44,369.51,0,0,0,1,1,0,34.1,52.6,0.5,0,0,2615,0
20171010,112600,1,1,0,1,115.9451613,"energy_total_location_out",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,389.72,407.95,366.94,4,3,0,0,4,1,185.8,304.5,6.4,0,0,61659,0
20171010,126215,1,1,1,0,71.28548387,"energy_total_location_in",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,389.72,407.95,366.94,4,3,0,0,4,1,185.8,304.5,6.4,0,0,294,0
20171012,113989,1,1,0,1,115.9451613,"energy_total_location_out",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,392.5,401.64,361.3,1,0,0,0,1,0,21,21.7,20,0,0,7928,0
20171012,127471,1,1,1,0,71.28548387,"energy_total_location_in",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,392.5,401.64,361.3,1,0,0,0,1,0,21,21.7,20,0,0,1436,0
20171017,114993,1,1,0,1,115.9451613,"energy_total_location_out",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,399.41,410.4,367.86,0,3,0,1,0,1,46.9,108.3,0,0,0,105024,0
20171017,127453,1,1,1,0,71.28548387,"energy_total_location_in",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,399.41,410.4,367.86,0,3,0,1,0,1,46.9,108.3,0,0,0,782,0
20171019,114975,1,1,0,1,115.9451613,"energy_total_location_out",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,394.68,406.91,364.67,0,1,0,0,1,0,26.1,42.3,0.1,0,0,42197,0
20171019,127672,1,1,1,0,71.28548387,"energy_total_location_in",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,394.68,406.91,364.67,0,1,0,0,1,0,26.1,42.3,0.1,0,0,887,0
20171024,113939,1,1,0,1,115.9451613,"energy_total_location_out",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,393.57,415.28,373.56,0,1,0,4,0,0,51.6,114.4,0,0,0,51022,0
20171024,127927,1,1,1,0,71.28548387,"energy_total_location_in",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,393.57,415.28,373.56,0,1,0,4,0,0,51.6,114.4,0,0,0,481,0
20171026,111962,1,1,0,1,115.9451613,"energy_total_location_out",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,398.91,420.84,373.58,0,1,0,0,0,1,20.2,38.7,0,0,0,56370,0
20171026,128159,1,1,1,0,71.28548387,"energy_total_location_in",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,398.91,420.84,373.58,0,1,0,0,0,1,20.2,38.7,0,0,0,212,0
20171031,116429,1,1,0,1,115.9451613,"energy_total_location_out",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,412.68,434.26,384.8,0,0,0,5,0,0,34.9,95.4,0,0,0,128730,0
20171031,128238,1,1,1,0,71.28548387,"energy_total_location_in",103.46,106.62,101.86,105.12,103.84,-0.00840904697467625,-0.0289814293753516,0.00245434910661693,0.000951293759513019,-0.00625963020030808,412.68,434.26,384.8,0,0,0,5,0,0,34.9,95.4,0,0,0,935,0
20171102,114594,1,1,0,1,116.32,"energy_total_location_out",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,411.5,425.83,383.12,0,0,0,0,1,1,25.5,36.1,1,0,0,102211,1
20171102,127810,1,1,1,0,80.933,"energy_total_location_in",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,411.5,425.83,383.12,0,0,0,0,1,1,25.5,36.1,1,0,0,389,1
20171107,118208,1,1,0,1,116.32,"energy_total_location_out",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,438.22,447.35,401.77,0,2,0,1,1,1,30.4,80.6,1.5,0,0,18866,1
20171107,128084,1,1,1,0,80.933,"energy_total_location_in",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,438.22,447.35,401.77,0,2,0,1,1,1,30.4,80.6,1.5,0,0,4599,1
20171109,113595,1,1,0,1,116.32,"energy_total_location_out",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,431.81,448.07,400.69,0,1,0,1,0,0,10.6,34,0,0,0,39295,1
20171109,127612,1,1,1,0,80.933,"energy_total_location_in",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,431.81,448.07,400.69,0,1,0,1,0,0,10.6,34,0,0,0,501,1
20171114,125584,1,1,1,0,80.933,"energy_total_location_in",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,431.75,438.52,392.63,0,0,0,3,2,0,14.3,61.2,12,0,0,13004,1
20171116,126411,1,1,1,0,80.933,"energy_total_location_in",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,422.6,430.1,386.5,0,1,0,1,0,0,-4.5,12.9,0,0,0,6687,1
20171121,108169,1,1,0,1,116.32,"energy_total_location_out",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,418.03,432.48,392.8,0,2,0,2,0,1,-21.1,24.2,0,0,0,46328,1
20171121,125645,1,1,1,0,80.933,"energy_total_location_in",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,418.03,432.48,392.8,0,2,0,2,0,1,-21.1,24.2,0,0,0,1630,1
20171123,122983,1,1,1,0,80.933,"energy_total_location_in",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,419.6,436.22,0,0,0,1,0,1,0,-1.9,15.5,1.7,1.5,0,27844,1
20171128,95971,1,1,0,1,116.32,"energy_total_location_out",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,419,435.15,396.7,0,2,0,1,2,0,-7.7,38.5,24.5,0,0,6508,1
20171128,102215,1,1,1,0,80.933,"energy_total_location_in",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,419,435.15,396.7,0,2,0,1,2,0,-7.7,38.5,24.5,0,0,304,1
20171130,100692,1,1,1,0,80.933,"energy_total_location_in",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,414.07,432.79,390.79,0,1,0,1,0,0,-7,10.8,0,0,0,5517,1
20171130,87200,1,1,0,1,116.32,"energy_total_location_out",102.72,105.37,101.38,105.28,103.3,-0.00720404984423671,-0.011862959096517,-0.00473466166896828,0.00151975683890574,-0.00522749273959348,414.07,432.79,390.79,0,1,0,1,0,0,-7,10.8,0,0,0,9946,1
